study_type,signal_model,split,geometry,direction,azimuth_deg,elevation_deg,SNR,snr_db,frame_length,pair,calibration_trial_count,evaluation_trial_count,seed,estimator_variant,propagation_model,distance_m,true_tdoa_s,true_tdoa_us,bias_s,bias_us,standard_deviation_us,rmse_us,median_absolute_error_us,p95_absolute_error_us,catastrophic_outlier_fraction_gt_1_sample,mean_peak_value,mean_peak_to_second_peak_ratio,median_peak_to_second_peak_ratio,mean_peak_curvature,mean_used_spectral_energy,mean_spectral_energy_fraction,boundary_hit_fraction,invalid_fraction
direction_check,deterministic_multisine,calibration,tetrahedral,az20_el10,20.0,10.0,0.0,0.0,2048,2-3,1000,2000,298098001,gcc_phat_pair,plane,20.0,-6.727859668346966e-05,-67.27859668346966,-1.0487216115626804e-07,-0.10487216115626805,4.115474556403719,4.1147529529447535,2.8288642083080253,8.075669821914776,0.0,0.1029106046256936,1.5965247453532414,1.5794946725337335,0.005813194094424809,77624.00558046672,0.917321163812526,0.0,0.0
direction_check,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,0.0,0.0,2048,0-1,1000,2000,477053790,gcc_phat_pair,plane,20.0,-0.0002104713709913097,-210.4713709913097,2.005930745831051e-07,0.2005930745831051,3.988564849980332,3.99260977548371,2.642318169569988,7.821942568947706,0.0,0.10155380162304647,1.6217194521866225,1.6062768940714771,0.0058100244137484144,76171.95397529674,0.914911624421615,0.0,0.0
direction_check,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,0.0,0.0,2048,0-2,1000,2000,477053790,gcc_phat_pair,plane,20.0,-0.0004531522693742738,-453.1522693742738,1.2854375173238337e-07,0.12854375173238336,4.086879467692209,4.087879155217514,2.7624298593439867,7.924971771114707,0.0,0.09900072783096465,1.6073015184377992,1.5912528202650509,0.005669731910511562,76245.85592430836,0.914759722862955,0.0,0.0
direction_check,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,0.0,0.0,2048,0-3,1000,2000,477053790,gcc_phat_pair,plane,20.0,-0.0005204308660577434,-520.4308660577434,-1.7841946630839356e-08,-0.017841946630839357,4.16674294924648,4.165739342151917,2.738281330070798,8.316768513604266,0.0,0.09920864158044228,1.6249621324796986,1.6102802363539208,0.005683138104906896,76313.6936347611,0.9149635625090425,0.0,0.0
direction_check,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,0.0,0.0,2048,1-2,1000,2000,477053790,gcc_phat_pair,plane,20.0,-0.00024268089838296413,-242.68089838296413,3.950863245105911e-08,0.03950863245105911,4.110264256099289,4.1094264868565435,2.8332273416832034,7.731658278163154,0.0,0.10276600150466339,1.5973088948059102,1.5841565370579884,0.005795478993329638,77529.11752848222,0.9169864687962203,0.0,0.0
direction_check,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,0.0,0.0,2048,1-3,1000,2000,477053790,gcc_phat_pair,plane,20.0,-0.00030995949506643376,-309.95949506643376,2.901933565210255e-08,0.02901933565210255,3.9892583261240513,3.988366460519329,2.5879732018810016,7.769346685125066,0.0,0.10234394840241501,1.5941882965901082,1.5779425560386713,0.0057544500812648615,77591.10574015159,0.9171126529531576,0.0,0.0
direction_check,deterministic_multisine,evaluation,tetrahedral,az20_el10,20.0,10.0,0.0,0.0,2048,2-3,1000,2000,477053790,gcc_phat_pair,plane,20.0,-6.727859668346966e-05,-67.27859668346966,-1.1421422339994816e-07,-0.11421422339994816,4.040051309530238,4.040655697429815,2.670259699409499,8.086648262699732,0.0,0.1029019859571215,1.5903674059291593,1.5735667458407772,0.005797797646352533,77707.02615840682,0.9174438352160841,0.0,0.0
direction_check,deterministic_multisine,calibration,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,0-1,1000,2000,1006989111,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,1.3513146295327497e-07,0.13513146295327497,4.125492514354489,4.125642896542164,2.806074178234437,8.356820655886501,0.0,0.098679416210224,1.6215399680658025,1.605038881914095,0.005638259702609762,76412.51331680999,0.9151517797495334,0.0,0.0
direction_check,deterministic_multisine,calibration,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,0-2,1000,2000,1006989111,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,-1.571408463261001e-08,-0.01571408463261001,4.055213716488578,4.053216063888841,2.6201251106304317,7.988599150212778,0.0,0.09886333936550519,1.6298987295192133,1.6112804853329799,0.005661123886883764,76454.36603253338,0.9148607303965116,0.0,0.0
direction_check,deterministic_multisine,calibration,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,0-3,1000,2000,1006989111,gcc_phat_pair,plane,20.0,-0.000504971080923871,-504.971080923871,2.716469029160636e-07,0.2716469029160636,4.148326220261746,4.1551406545561465,2.589387912935767,8.278789792117566,0.0,0.09921454731498996,1.609892645267355,1.5920558600778674,0.005699833304183342,76464.17491779181,0.914597114477383,0.0,0.0
direction_check,deterministic_multisine,calibration,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,1-2,1000,2000,1006989111,gcc_phat_pair,plane,20.0,-2.710505431213761e-20,-2.710505431213761e-14,1.2043562909860942e-08,0.012043562909860943,3.8912139709766915,3.8892865244365615,2.484852446871301,7.841976195645217,0.0,0.10283830429883319,1.6062213867704127,1.5878114076932002,0.005760251054016093,77685.41444739455,0.9172166635314642,0.0,0.0
direction_check,deterministic_multisine,calibration,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,1-3,1000,2000,1006989111,gcc_phat_pair,plane,20.0,-4.633195994107619e-05,-46.331959941076185,3.270184625700649e-07,0.3270184625700649,3.9202321116005363,3.9318942844228233,2.6976689992790783,7.578571179837767,0.0,0.10265654259854719,1.59813571611266,1.5796720045986827,0.005808346663008796,77722.32040041794,0.9172977494484277,0.0,0.0
direction_check,deterministic_multisine,calibration,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,2-3,1000,2000,1006989111,gcc_phat_pair,plane,20.0,-4.633195994107616e-05,-46.33195994107616,-1.0575246559115987e-07,-0.10575246559115987,4.107511897621376,4.1068194407705185,2.7642167365562798,7.834406179311332,0.0,0.10289818700561909,1.5894028472015698,1.573696753954025,0.005778249252548881,77784.39502879127,0.9172371845867533,0.0,0.0
direction_check,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,0-1,1000,2000,2608556503,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,5.583329781850584e-08,0.055833297818505837,4.137185515053403,4.136527914945093,2.779536236214783,8.193435629892342,0.0,0.09930041566162164,1.6247968987241812,1.6016356337287858,0.005695095178083047,76318.71640123839,0.9147603385585905,0.0,0.0
direction_check,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,0-2,1000,2000,2608556503,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,1.2633811763447673e-07,0.12633811763447672,4.067312282432919,4.068257490399997,2.589395016404567,8.088339813061031,0.0,0.0995549820501779,1.6324314077797364,1.6156020270525042,0.00573232304071335,76376.76404463677,0.914981791305017,0.0,0.0
direction_check,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,0-3,1000,2000,2608556503,gcc_phat_pair,plane,20.0,-0.000504971080923871,-504.971080923871,1.1337726904660868e-07,0.11337726904660868,4.1667878605573305,4.167288617253065,2.857608205993642,8.188652015585609,0.0,0.09905659459108858,1.609812415394524,1.5897759599211154,0.0056840852838382595,76352.59663972333,0.9148618298582778,0.0,0.0
direction_check,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,1-2,1000,2000,2608556503,gcc_phat_pair,plane,20.0,-2.710505431213761e-20,-2.710505431213761e-14,1.3583131626136057e-07,0.13583131626136058,4.039396357812106,4.040670083106916,2.7488820074094584,7.791638861299842,0.0,0.10280031678727583,1.608976098121631,1.5924241186618537,0.005807258051429754,77793.73158079435,0.9174644048360064,0.0,0.0
direction_check,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,1-3,1000,2000,2608556503,gcc_phat_pair,plane,20.0,-4.633195994107619e-05,-46.331959941076185,1.4003132959716166e-07,0.14003132959716166,4.1006465890918165,4.1020121368268505,2.7253753591909327,8.194076654915785,0.0,0.10230821151627757,1.5832785990360343,1.568017558981585,0.005727676901724644,77775.58764182657,0.9174051917707937,0.0,0.0
direction_check,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,2-3,1000,2000,2608556503,gcc_phat_pair,plane,20.0,-4.633195994107616e-05,-46.33195994107616,1.5057615309751944e-07,0.15057615309751946,4.0641768787694845,4.065949841421456,2.7701067886849495,7.883208219890766,0.0,0.10273821275923242,1.59606779491724,1.577839032481653,0.005822888469826291,77827.37061023618,0.917529641495492,0.0,0.0
direction_check,deterministic_multisine,calibration,tetrahedral,az120_el50,120.0,50.0,0.0,0.0,2048,0-1,1000,2000,2257351274,gcc_phat_pair,plane,20.0,-0.0005453648015151753,-545.3648015151753,-1.8433523507078175e-08,-0.018433523507078175,4.130895132332638,4.128870316990355,2.7907996880039323,8.011843351844842,0.0,0.09887875078673361,1.6170160040314216,1.604197559413135,0.005689831008101407,76313.60951325303,0.9148634595417513,0.0,0.0
direction_check,deterministic_multisine,calibration,tetrahedral,az120_el50,120.0,50.0,0.0,0.0,2048,0-2,1000,2000,2257351274,gcc_phat_pair,plane,20.0,-0.00018333264232284555,-183.33264232284554,3.817552926275886e-07,0.3817552926275886,3.6762845577984993,3.694223894840021,2.5582803301060095,7.319674775421839,0.0,0.11173965219012175,1.594965243103757,1.5796308068140292,0.0063255899866332226,75371.49046157002,0.9152008723167823,0.0,0.0
direction_check,deterministic_multisine,calibration,tetrahedral,az120_el50,120.0,50.0,0.0,0.0,2048,0-3,1000,2000,2257351274,gcc_phat_pair,plane,20.0,-9.700622468968054e-05,-97.00622468968054,1.4958157507546075e-07,0.14958157507546074,3.7381057781558447,3.7392293352341315,2.5386522820012276,7.197687168646827,0.0,0.11302858164237481,1.5800362733552764,1.5597027297012451,0.006258172133157638,75206.6163078219,0.9152978755743236,0.0,0.0
direction_check,deterministic_multisine,calibration,tetrahedral,az120_el50,120.0,50.0,0.0,0.0,2048,1-2,1000,2000,2257351274,gcc_phat_pair,plane,20.0,0.00036203215919232976,362.03215919232974,-3.6958198689666056e-07,-0.36958198689666055,4.070483925328909,4.085200287870004,2.93671456299394,7.903245011138949,0.0,0.09972739092236044,1.598269443863178,1.5828496170114796,0.005629258316352713,76550.01100107543,0.9153002682711351,0.0,0.0
direction_check,deterministic_multisine,calibration,tetrahedral,az120_el50,120.0,50.0,0.0,0.0,2048,1-3,1000,2000,2257351274,gcc_phat_pair,plane,20.0,0.00044835857682549475,448.35857682549477,-2.4720548674891323e-08,-0.024720548674891322,4.130757802738915,4.128765913731406,2.75377816381147,7.99947383918004,0.0,0.0998315300270116,1.6221818513689983,1.6054552178162838,0.005713930472128871,76348.85005951938,0.915001200104212,0.0,0.0
direction_check,deterministic_multisine,calibration,tetrahedral,az120_el50,120.0,50.0,0.0,0.0,2048,2-3,1000,2000,2257351274,gcc_phat_pair,plane,20.0,8.6326417633165e-05,86.32641763316501,-6.103135712043485e-07,-0.6103135712043485,3.693806626937002,3.742064382797644,2.7054184607906047,7.144740208753922,0.0,0.11260089392662603,1.6001750012492728,1.5834261580956186,0.006331095057080353,75395.9059625683,0.9151878665773296,0.0,0.0
direction_check,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,0.0,0.0,2048,0-1,1000,2000,3914747770,gcc_phat_pair,plane,20.0,-0.0005453648015151753,-545.3648015151753,7.016222530342091e-08,0.07016222530342091,4.123657835042697,4.123223787450579,2.7103682884844593,8.17968765207649,0.0,0.0987928599005465,1.6132575592307226,1.5990029167293902,0.005677946407286409,76334.09761951515,0.9148072922741751,0.0,0.0
direction_check,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,0.0,0.0,2048,0-2,1000,2000,3914747770,gcc_phat_pair,plane,20.0,-0.00018333264232284555,-183.33264232284554,4.357362007259806e-07,0.4357362007259806,3.66210480239005,3.6870275445837852,2.4930071076175184,7.223391311038608,0.0,0.11158581820010954,1.590600366632455,1.5670731218639629,0.006319740115797368,75316.64733650871,0.9150160456826595,0.0,0.0
direction_check,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,0.0,0.0,2048,0-3,1000,2000,3914747770,gcc_phat_pair,plane,20.0,-9.700622468968054e-05,-97.00622468968054,7.463938192465644e-08,0.07463938192465644,3.7664918975834194,3.7662898217328364,2.5177208746967716,7.4522593942112145,0.0,0.11302782461982136,1.583865484288853,1.5663293889147045,0.006272971650884908,75203.36903030431,0.9151838817452667,0.0,0.0
direction_check,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,0.0,0.0,2048,1-2,1000,2000,3914747770,gcc_phat_pair,plane,20.0,0.00036203215919232976,362.03215919232974,-1.0095633336350027e-07,-0.10095633336350027,4.054978976234043,4.055221973172054,2.7501109360376583,7.911489470456942,0.0,0.10046152056707086,1.6051289265769841,1.5866987120015406,0.005676103462148337,76539.3717864987,0.9155674492132796,0.0,0.0
direction_check,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,0.0,0.0,2048,1-3,1000,2000,3914747770,gcc_phat_pair,plane,20.0,0.00044835857682549475,448.35857682549477,7.004667443137474e-08,0.07004667443137474,4.17054337456516,4.170088951054723,2.7903813139141653,8.256876750953502,0.0,0.09962241391943717,1.6238576134308094,1.607846729956782,0.005704674646633217,76352.72360043351,0.9148854165942069,0.0,0.0
direction_check,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,0.0,0.0,2048,2-3,1000,2000,3914747770,gcc_phat_pair,plane,20.0,8.6326417633165e-05,86.32641763316501,-4.113341100470814e-07,-0.4113341100470814,3.659968441137262,3.682100902435169,2.4666135667172426,7.286237284518572,0.0,0.11222531044706026,1.6001375903321269,1.582889759802517,0.006303307671491668,75338.8333773691,0.9151321807984951,0.0,0.0
frame_length,deterministic_multisine,calibration,tetrahedral,az45_el30,45.0,30.0,-5.0,-5.0,1024,0-1,1000,2000,3344009262,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,8.906818417200439e-08,0.08906818417200439,10.299276183573651,10.294510573944427,5.138209117442401,16.974072745691867,0.024,0.07947274867393597,1.5923744309929257,1.5739248773660712,0.004526452254930833,28022.930367221394,0.8390093819426524,0.0,0.0
frame_length,deterministic_multisine,calibration,tetrahedral,az45_el30,45.0,30.0,-5.0,-5.0,1024,0-2,1000,2000,3344009262,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,3.962681756887713e-06,3.962681756887713,62.28598126257581,62.3808204906482,5.462306518953092,18.083245082215683,0.019,0.08044544579530716,1.5848628460457999,1.567002044544935,0.004592694306068572,28029.18950874029,0.8395876017158335,0.001,0.0
frame_length,deterministic_multisine,calibration,tetrahedral,az45_el30,45.0,30.0,-5.0,-5.0,1024,0-3,1000,2000,3344009262,gcc_phat_pair,plane,20.0,-0.000504971080923871,-504.971080923871,4.2809995700184646e-07,0.42809995700184644,9.478555360729422,9.483482392447987,5.656097009003574,17.563800067597988,0.026,0.07907953336702116,1.5659187979066191,1.5467884702856725,0.004459398304297727,28018.352785173432,0.8391879150201662,0.0,0.0
frame_length,deterministic_multisine,calibration,tetrahedral,az45_el30,45.0,30.0,-5.0,-5.0,1024,1-2,1000,2000,3344009262,gcc_phat_pair,plane,20.0,-2.710505431213761e-20,-2.710505431213761e-14,2.6155705362830654e-08,0.026155705362830652,7.38660870154196,7.382960804616854,4.778745708773032,13.852887402088177,0.008,0.09459263067400156,1.5525963166611694,1.5348196867739308,0.005070626130389357,30661.788947939844,0.8437113532012718,0.0,0.0
frame_length,deterministic_multisine,calibration,tetrahedral,az45_el30,45.0,30.0,-5.0,-5.0,1024,1-3,1000,2000,3344009262,gcc_phat_pair,plane,20.0,-4.633195994107619e-05,-46.331959941076185,-1.6708118237785124e-07,-0.16708118237785125,7.84793616541891,7.845790468521216,4.716686998035761,14.603700144957015,0.009,0.0944862790701402,1.5545977857346016,1.5347010170740547,0.005065384648558675,30656.259969696865,0.8434402296924086,0.0,0.0
frame_length,deterministic_multisine,calibration,tetrahedral,az45_el30,45.0,30.0,-5.0,-5.0,1024,2-3,1000,2000,3344009262,gcc_phat_pair,plane,20.0,-4.633195994107616e-05,-46.33195994107616,2.1604128044145272e-07,0.2160412804414527,7.299931227260296,7.2994781157054005,4.75342468615931,13.769750811034106,0.006,0.09444634790352861,1.5529809901340585,1.540683990809899,0.005092841282132975,30653.915881862664,0.8436838165895901,0.0,0.0
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,-5.0,-5.0,1024,0-1,1000,2000,2349133525,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,5.239009456167283e-07,0.5239009456167283,18.529034781909,18.531808858960236,5.630458939421038,17.33052244216436,0.028,0.07993176996036712,1.576398123108599,1.55874266417185,0.00453737568415521,28062.969386646455,0.8398048666853093,0.0,0.0
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,-5.0,-5.0,1024,0-2,1000,2000,2349133525,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,1.2420985695675232e-06,1.2420985695675233,30.543974417797468,30.561588880569843,5.436823699761739,17.37004878278651,0.024,0.0796299255208814,1.5811931110817237,1.5657164707247477,0.004522485439980888,28077.50029139404,0.8397364147130191,0.0,0.0
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,-5.0,-5.0,1024,0-3,1000,2000,2349133525,gcc_phat_pair,plane,20.0,-0.000504971080923871,-504.971080923871,2.3023606134313498e-06,2.30236061343135,42.05728604455039,42.109758562270294,5.471755140901255,17.94634972541861,0.032,0.07941508723390407,1.583636314211282,1.5605911370935903,0.004524589102401194,28112.14523924701,0.8401607017468733,0.0,0.0
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,-5.0,-5.0,1024,1-2,1000,2000,2349133525,gcc_phat_pair,plane,20.0,-2.710505431213761e-20,-2.710505431213761e-14,-3.44903907752562e-07,-0.344903907752562,8.057991390838394,8.063356518707408,4.799654330519249,14.379573506093946,0.0105,0.09485377593960312,1.5459714407996477,1.5289305920504663,0.005095821571601566,30634.834458417703,0.8437227049051546,0.0,0.0
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,-5.0,-5.0,1024,1-3,1000,2000,2349133525,gcc_phat_pair,plane,20.0,-4.633195994107619e-05,-46.331959941076185,1.7818506218238575e-07,0.17818506218238575,7.525570088659674,7.525798161865255,4.866782544832906,14.588391144471586,0.0095,0.09445372719480676,1.5520137468845392,1.535792160002034,0.0050451089701948676,30658.584185893065,0.843709396576794,0.0,0.0
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,-5.0,-5.0,1024,2-3,1000,2000,2349133525,gcc_phat_pair,plane,20.0,-4.633195994107616e-05,-46.33195994107616,1.6894992425524256e-07,0.16894992425524255,7.885433327362667,7.8852718918124545,4.885900789723968,15.474060941230876,0.013,0.0951367275781172,1.5512755472231903,1.5316208048205653,0.00508637527785939,30667.621895305852,0.8434705131903472,0.0,0.0
frame_length,deterministic_multisine,calibration,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,1024,0-1,1000,2000,972128729,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,1.124877715273343e-07,0.1124877715273343,4.291663859038854,4.290992169538938,2.6798150955030344,8.447164476573377,0.0,0.11565446690539426,1.7210092382777857,1.697404448832181,0.007198254783360008,18413.148625915746,0.8982798623591554,0.0,0.0
